timestamp,repo,smell_type,smell_id,run_type,iters,elapsed_sec,avg_cpu_percent,peak_memory_mb
2025-08-07_10-24-44,dask,too-many-arguments,4e24e944,original,30,1054.87,0.0,16.2
2025-08-07_10-24-45,dask,too-many-arguments,4e24e944,refactored,30,0.99,0.0,16.2
2025-08-08_02-54-16,dask,too-many-arguments,4e24e944,original,30,1051.14,0.0,16.2
2025-08-08_02-54-17,dask,too-many-arguments,4e24e944,refactored,30,0.98,0.0,16.2
