timestamp,repo,smell_type,smell_id,run_type,iters,elapsed_sec,avg_cpu_percent,peak_memory_mb
2025-08-13_15-01-09,synth,long-lambda-expr,c7496f4f,original,30,168.99,0.0,15.9
2025-08-13_15-03-56,synth,long-lambda-expr,c7496f4f,refactored,30,167.00,0.0,15.9
