timestamp,repo,smell_type,smell_id,run_type,iters,elapsed_sec,avg_cpu_percent,peak_memory_mb
2025-08-06_22-00-08,paho.mqtt.python,long-message-chain,89b86924,original,30,0.89,10.0,16.0
2025-08-06_22-00-08,paho.mqtt.python,long-message-chain,89b86924,refactored,30,0.73,0.0,16.2
