timestamp,repo,smell_type,smell_id,run_type,iters,elapsed_sec,avg_cpu_percent,peak_memory_mb
2025-07-31_18-05-13,dask,long-message-chain,745bc2fb,original,30,0.23,0.0,16.0
2025-07-31_19-39-35,dask,long-message-chain,745bc2fb,original,30,0.23,0.0,16.0
