timestamp,repo,smell_type,smell_id,run_type,iters,elapsed_sec,avg_cpu_percent,peak_memory_mb
2025-08-12_05-21-53,synth,long-message-chain,b434f086,original,30,167.59,0.0,15.6
2025-08-12_05-24-47,synth,long-message-chain,b434f086,refactored,30,174.32,0.0,15.6
2025-08-12_12-09-13,synth,long-message-chain,b434f086,original,30,103.58,0.0,15.7
2025-08-12_12-11-01,synth,long-message-chain,b434f086,refactored,30,108.51,0.0,15.7
