timestamp,repo,smell_type,smell_id,run_type,iters,elapsed_sec,avg_cpu_percent,peak_memory_mb
2025-08-13_18-58-34,synth,long-message-chain,9c65bec9,original,30,556.58,0.0,15.9
2025-08-13_19-08-12,synth,long-message-chain,9c65bec9,refactored,30,578.62,0.0,15.9
