timestamp,repo,smell_type,smell_id,run_type,iters,elapsed_sec,avg_cpu_percent,peak_memory_mb
2025-08-13_14-44-21,synth,long-lambda-expr,70892924,original,30,167.80,0.0,15.6
2025-08-13_14-47-09,synth,long-lambda-expr,70892924,refactored,30,167.75,0.0,15.9
