timestamp,repo,smell_type,smell_id,run_type,iters,elapsed_sec,avg_cpu_percent,peak_memory_mb
2025-07-31_18-05-12,dask,long-message-chain,6fb2eba3,original,30,1.28,0.0,16.0
2025-07-31_19-39-34,dask,long-message-chain,6fb2eba3,original,30,9.37,0.0,16.0
