Smell Type,Total Count,Thresholds
TOTAL,116,N/A
too-many-arguments,53,"8/6:13, 10/6:4, 9/6:22, 7/6:10, 14/6:1, 13/6:1, 12/6:2"
no-self-use,45,N/A
long-element-chain,17,"4/3:1, 3/3:16"
cached-repeated-calls,1,3/2:1
long-lambda-expr,0,N/A
long-message-chain,0,N/A
string-concat-loop,0,N/A
use-a-generator,0,N/A
