Smell Type,Total Count,Thresholds
too-many-arguments,2,"27/6:1, 14/6:1"
TOTAL,2,N/A
long-element-chain,0,N/A
long-lambda-expr,0,N/A
long-message-chain,0,N/A
no-self-use,0,N/A
string-concat-loop,0,N/A
use-a-generator,0,N/A
