timestamp,repo,smell_type,smell_id,run_type,iters,elapsed_sec,avg_cpu_percent,peak_memory_mb
2025-08-07_04-38-20,paho.mqtt.python,long-message-chain,89b86924,original,30,0.89,0.0,16.2
2025-08-07_04-38-21,paho.mqtt.python,long-message-chain,89b86924,refactored,30,0.75,0.0,16.2
